id,order_no,user_id,station_id,pile_id,status,unit_price,start_soc,battery_capacity_kwh,target_soc,reserve_time,start_time,end_time,duration_seconds,kwh,amount,pay_request_id,created_at,updated_at,dq_tag
117,SIM20260815000117,2,1,4,settled,1.20,23.19,60,99.39,2026-08-15 11:37:20,2026-08-15 11:40:20,2026-08-15 18:46:17,25557,45.72,54.86,PAYSIM20260815000117,2026-08-15 11:37:20,2026-08-15 18:46:17,OK
118,SIM20260815000118,12,20,104,reserved,1.10,,,,2026-08-15 17:41:34,,,0,0.00,0.00,,2026-08-15 17:41:34,2026-08-15 17:41:34,OK
119,SIM20260815000119,15,6,30,settled,1.30,27.87,80,94.54,2026-08-15 17:30:03,2026-08-15 17:35:03,2026-08-15 18:04:02,1739,53.34,69.34,PAYSIM20260815000119,2026-08-15 17:30:03,2026-08-15 18:04:02,OK
120,SIM20260815000120,2,13,64,settled,1.50,31.01,70,87.50,2026-08-15 15:33:03,2026-08-15 15:38:03,2026-08-15 15:59:32,1289,39.54,59.31,PAYSIM20260815000120,2026-08-15 15:33:03,2026-08-15 15:59:32,OK
121,SIM20260815000121,9,26,136,settled,1.10,25.85,40,93.62,2026-08-15 12:48:35,2026-08-15 13:05:35,2026-08-15 13:20:19,884,27.11,29.82,PAYSIM20260815000121,2026-08-15 12:48:35,2026-08-15 13:20:19,OK
122,SIM20260815000122,6,19,101,settled,1.20,27.34,70,95.00,2026-08-15 19:53:40,2026-08-15 20:18:40,2026-08-16 03:39:54,26474,47.36,56.83,PAYSIM20260815000122,2026-08-15 19:53:40,2026-08-16 03:39:54,OK
123,SIM20260815000123,9,15,76,pending_payment,1.20,16.38,80,91.44,2026-08-15 19:31:58,2026-08-15 19:38:58,2026-08-15 20:00:43,1305,60.05,72.06,,2026-08-15 19:31:58,2026-08-15 20:00:43,OK
124,SIM20260815000124,3,54,296,settled,1.40,37.74,80,96.78,2026-08-15 12:18:40,2026-08-15 12:33:40,2026-08-15 12:50:46,1026,47.23,66.12,PAYSIM20260815000124,2026-08-15 12:18:40,2026-08-15 12:50:46,OK
125,SIM20260815000125,9,20,104,settled,1.10,29.99,70,91.91,2026-08-15 16:27:40,2026-08-15 16:43:40,2026-08-15 16:59:22,942,,,,2026-08-15 16:27:40,2026-08-15 16:59:22,NULL_KWH
126,SIM20260815000126,6,28,154,pending_payment,1.30,27.72,50,87.60,2026-08-15 17:38:24,2026-08-15 17:49:24,2026-08-15 18:05:40,976,29.94,38.92,,2026-08-15 17:38:24,2026-08-15 18:05:40,OK
127,SIM20260815000127,21,35,193,settled,1.50,28.74,70,88.19,2026-08-15 14:53:34,2026-08-15 14:58:34,2026-08-15 15:21:11,1357,41.62,62.43,PAYSIM20260815000127,2026-08-15 14:53:34,2026-08-15 15:21:11,OK
128,SIM20260815000128,6,22,111,reserved,1.20,,,,2026-08-15 13:12:54,,,0,0.00,0.00,,2026-08-15 13:12:54,2026-08-15 13:12:54,OK
129,SIM20260815000129,12,15,76,settled,1.20,17.69,40,100.00,2026-08-15 08:51:55,2026-08-15 09:10:55,2026-08-15 09:22:50,0,32.92,39.50,PAYSIM20260815000129,2026-08-15 08:51:55,2026-08-15 09:22:50,STATUS_CONFLICT
130,SIM20260815000130,14,40,216,settled,1.50,35.83,70,93.31,2026-08-15 17:52:29,2026-08-15 18:04:29,2026-08-15 18:19:03,874,40.24,60.36,PAYSIM20260815000130,2026-08-15 17:52:29,2026-08-15 18:19:03,OK
131,SIM20260815000131,4,59,323,settled,1.40,13.69,70,88.09,2026-08-15 14:57:54,2026-08-15 15:10:54,2026-08-15 23:16:07,29113,52.08,72.91,PAYSIM20260815000131,2026-08-15 14:57:54,2026-08-15 23:16:07,OK
132,SIM20260815000132,12,40,217,settled,1.50,5.60,80,92.34,2026-08-15 11:33:06,2026-08-15 11:36:06,2026-08-15 22:22:35,38789,,,,2026-08-15 11:33:06,2026-08-15 22:22:35,NULL_KWH
133,SIM20260815000133,12,3,14,settled,1.30,16.87,80,90.18,2026-08-15 13:16:17,2026-08-15 13:39:17,2026-08-15 22:45:42,32785,58.65,76.25,PAYSIM20260815000133,2026-08-15 13:16:17,2026-08-15 22:45:42,OK
134,SIM20260815000134,20,34,183,settled,1.40,25.08,60,88.14,2026-08-15 10:53:01,2026-08-15 11:07:01,2026-08-15 11:20:43,0,37.84,52.98,PAYSIM20260815000134,2026-08-15 10:53:01,2026-08-15 11:20:43,STATUS_CONFLICT
135,SIM20260815000135,20,51,279,settled,1.10,16.56,50,84.71,2026-08-15 04:41:46,2026-08-15 04:50:46,2026-08-15 05:03:06,740,34.08,37.49,PAYSIM20260815000135,2026-08-15 04:41:46,2026-08-15 05:03:06,OK
136,SIM20260815000136,4,52,287,settled,1.20,16.91,60,93.27,2026-08-15 13:28:16,2026-08-15 13:37:16,2026-08-15 14:02:10,1494,45.82,54.98,PAYSIM20260815000136,2026-08-15 13:28:16,2026-08-15 14:02:10,OK
137,SIM20260815000137,11,62,342,settled,1.20,14.06,60,87.51,2026-08-15 14:39:34,2026-08-15 14:56:34,2026-08-15 21:47:09,24635,44.07,52.88,PAYSIM20260815000137,2026-08-15 14:39:34,2026-08-15 21:47:09,OK
138,SIM20260815000138,20,17,85,pending_payment,1.30,37.20,50,97.78,2026-08-15 09:17:51,2026-08-15 09:31:51,2026-08-15 09:48:18,987,30.29,39.38,,2026-08-15 09:17:51,2026-08-15 09:48:18,OK
139,SIM20260815000139,13,12,58,settled,1.30,55.67,40,81.26,2026-08-15 18:26:03,2026-08-15 18:42:03,2026-08-15 18:45:45,222,10.24,13.31,PAYSIM20260815000139,2026-08-15 18:26:03,2026-08-15 18:45:45,OK
140,SIM20260815000140,21,61,334,settled,1.10,40.28,40,93.61,2026-08-15 21:33:52,2026-08-15 21:58:52,2026-08-15 22:10:27,695,21.33,23.46,PAYSIM20260815000140,2026-08-15 21:33:52,2026-08-15 22:10:27,OK
141,SIM20260815000141,6,27,143,settled,1.20,34.30,70,87.77,2026-08-15 05:41:18,2026-08-15 06:03:18,2026-08-15 06:16:51,813,37.43,44.92,PAYSIM20260815000141,2026-08-15 05:41:18,2026-08-15 06:16:51,OK
142,SIM20260815000142,2,66,363,settled,1.10,44.27,50,95.43,2026-08-15 16:25:45,2026-08-15 16:47:45,2026-08-15 20:46:04,14299,25.58,28.14,PAYSIM20260815000142,2026-08-15 16:25:45,2026-08-15 20:46:04,OK
143,SIM20260815000143,8,21,109,settled,1.10,44.49,50,85.05,2026-08-15 12:13:30,2026-08-15 12:29:30,2026-08-15 15:38:26,11336,20.28,22.31,PAYSIM20260815000143,2026-08-15 12:13:30,2026-08-15 15:38:26,OK
144,SIM20260815000144,8,34,183,pending_payment,1.40,38.35,40,94.42,2026-08-15 18:22:38,2026-08-15 18:40:38,2026-08-15 18:48:45,487,22.43,31.40,,2026-08-15 18:22:38,2026-08-15 18:48:45,OK
145,SIM20260815000145,4,34,187,settled,1.40,33.72,70,84.31,2026-08-15 09:31:28,2026-08-15 09:43:28,2026-08-15 09:56:17,769,35.41,49.57,PAYSIM20260815000145,2026-08-15 09:31:28,2026-08-15 09:56:17,OK
146,SIM20260815000146,4,31,170,pending_payment,1.10,31.52,40,94.36,2026-08-15 10:23:15,2026-08-15 10:46:15,2026-08-15 14:40:28,14053,25.14,27.65,,2026-08-15 10:23:15,2026-08-15 14:40:28,OK
147,SIM20260815000147,15,6,30,settled,1.30,31.20,80,88.12,2026-08-15 20:37:22,2026-08-15 20:40:22,2026-08-15 21:05:07,1485,-45.54,-59.20,,2026-08-15 20:37:22,2026-08-15 21:05:07,NEG_KWH
148,SIM20260815000148,18,58,318,settled,1.30,24.88,50,95.68,2026-08-15 16:09:33,2026-08-15 16:15:33,2026-08-15 21:45:21,19788,35.40,46.02,PAYSIM20260815000148,2026-08-15 16:09:33,2026-08-15 21:45:21,OK
149,SIM20260815000149,4,3,13,settled,1.30,20.48,40,88.28,2026-08-15 18:51:58,2026-08-15 19:07:58,2026-08-15 19:22:42,884,27.12,35.26,PAYSIM20260815000149,2026-08-15 18:51:58,2026-08-15 19:22:42,OK
150,SIM20260815000150,18,29,157,cancelled,1.40,19.35,50,92.29,2026-08-15 18:42:10,2026-08-15 18:45:10,2026-08-15 18:58:22,792,36.47,51.06,,2026-08-15 18:42:10,2026-08-15 18:58:22,OK
151,SIM20260815000151,4,72,399,settled,1.20,29.73,60,90.38,2026-08-15 12:41:08,2026-08-15 12:45:08,2026-08-15 18:24:10,20342,36.39,43.67,PAYSIM20260815000151,2026-08-15 12:41:08,2026-08-15 18:24:10,OK
152,SIM20260815000152,15,69,379,settled,1.40,18.50,70,93.34,2026-08-15 08:51:23,2026-08-15 09:12:23,2026-08-15 17:20:29,29286,52.39,73.35,PAYSIM20260815000152,2026-08-15 08:51:23,2026-08-15 17:20:29,OK
153,SIM20260815000153,4,16,90090,settled,1.40,15.31,60,93.43,2026-08-15 16:47:46,2026-08-15 17:04:46,2026-08-15 17:21:44,1018,46.87,65.62,PAYSIM20260815000153,2026-08-15 16:47:46,2026-08-15 17:21:44,ORPHAN_PILE
154,SIM20260815000154,13,6,30,settled,1.30,24.94,60,93.88,2026-08-15 19:14:42,2026-08-15 19:35:42,2026-08-15 19:58:10,1348,41.36,53.77,PAYSIM20260815000154,2026-08-15 19:14:42,2026-08-15 19:58:10,OK
155,SIM20260815000155,9,57,312,settled,1.20,27.11,70,83.12,2026-08-15 16:13:03,2026-08-15 16:27:03,2026-08-15 16:41:15,852,39.21,47.05,PAYSIM20260815000155,2026-08-15 16:13:03,2026-08-15 16:41:15,OK
156,SIM20260815000156,1,57,316,settled,1.20,21.50,70,95.39,2026-08-15 18:31:44,2026-08-15 18:55:44,2026-08-16 02:57:35,28911,51.72,62.06,PAYSIM20260815000156,2026-08-15 18:31:44,2026-08-16 02:57:35,OK
157,SIM20260815000157,17,69,376,pending_payment,1.40,13.18,50,90.46,2026-08-15 19:50:58,2026-08-15 20:06:58,2026-08-15 20:27:58,1260,38.64,54.10,,2026-08-15 19:50:58,2026-08-15 20:27:58,OK
158,SIM20260815000158,11,51,280,settled,1.10,42.71,60,95.25,2026-08-15 15:55:47,2026-08-15 16:00:47,2026-08-15 20:54:26,17619,31.52,34.67,PAYSIM20260815000158,2026-08-15 15:55:47,2026-08-15 20:54:26,OK
159,SIM20260815000159,7,10,48,settled,1.50,20.46,60,87.28,2026-08-15 12:34:52,2026-08-15 12:48:52,2026-08-15 19:02:22,22410,40.09,60.14,PAYSIM20260815000159,2026-08-15 12:34:52,2026-08-15 19:02:22,OK
160,SIM20260815000160,4,56,310,settled,1.10,18.66,80,94.50,2026-08-15 12:20:40,2026-08-15 12:41:40,2026-08-15 13:14:38,1978,60.67,66.74,PAYSIM20260815000160,2026-08-15 12:20:40,2026-08-15 13:14:38,OK
161,SIM20260815000161,5,39,212,settled,1.40,34.42,60,99.03,2026-08-15 12:03:27,2026-08-15 12:20:27,2026-08-15 18:21:39,21672,38.77,54.28,PAYSIM20260815000161,2026-08-15 12:03:27,2026-08-15 18:21:39,OK
162,SIM20260815000162,6,34,186,settled,1.40,26.87,50,94.09,2026-08-15 11:49:56,2026-08-15 12:00:56,2026-08-15 12:13:06,730,33.61,47.05,PAYSIM20260815000162,2026-08-15 11:49:56,2026-08-15 12:13:06,OK
163,SIM20260815000163,7,31,167,settled,1.10,41.67,60,88.69,2026-08-15 14:59:18,2026-08-15 15:10:18,2026-08-15 15:20:31,613,28.21,31.03,PAYSIM20260815000163,2026-08-15 14:59:18,2026-08-15 15:20:31,OK
164,SIM20260815000164,19,19,99,reserved,1.20,,,,2026-08-15 14:29:01,,,0,0.00,0.00,,2026-08-15 14:29:01,2026-08-15 14:29:01,OK
165,SIM20260815000165,17,5,25,settled,1.40,26.58,70,90.35,2026-08-15 18:59:01,2026-08-15 19:08:01,2026-08-15 19:32:16,1455,44.64,62.50,PAYSIM20260815000165,2026-08-15 18:59:01,2026-08-15 19:32:16,OK
166,SIM20260815000166,21,23,120,settled,1.30,45.04,50,93.87,2026-08-15 19:18:21,2026-08-15 19:32:21,2026-08-15 23:19:51,13650,24.42,31.75,PAYSIM20260815000166,2026-08-15 19:18:21,2026-08-15 23:19:51,OK
167,SIM20260815000167,2,34,185,settled,1.40,35.03,50,87.14,2026-08-15 22:38:00,2026-08-15 22:49:00,2026-08-15 23:03:09,849,26.06,36.48,PAYSIM20260815000167,2026-08-15 22:38:00,2026-08-15 23:03:09,OK
168,SIM20260815000168,5,34,182,pending_payment,1.40,17.95,60,100.00,2026-08-15 19:59:22,2026-08-15 20:22:22,2026-08-16 04:01:01,27519,49.23,68.92,,2026-08-15 19:59:22,2026-08-16 04:01:01,OK
169,SIM20260815000169,8,6,27,settled,1.30,20.76,80,92.53,2026-08-15 09:34:25,2026-08-15 09:52:25,2026-08-15 10:13:13,1248,57.42,74.65,PAYSIM20260815000169,2026-08-15 09:34:25,2026-08-15 10:13:13,OK
170,SIM20260815000170,10,31,170,settled,1.10,32.96,50,89.34,2026-08-15 08:02:00,2026-08-15 08:24:00,2026-08-15 12:46:38,15758,28.19,31.01,PAYSIM20260815000170,2026-08-15 08:02:00,2026-08-15 12:46:38,OK
171,SIM20260815000171,19,43,237,settled,1.30,50.26,50,90.16,2026-08-15 16:59:51,2026-08-15 17:20:51,2026-08-15 17:28:04,433,19.95,25.94,PAYSIM20260815000171,2026-08-15 16:59:51,2026-08-15 17:28:04,OK
172,SIM20260815000172,7,15,75,settled,1.20,30.34,50,94.85,2026-08-15 17:12:59,2026-08-15 17:29:59,2026-08-15 17:47:30,1051,32.26,38.71,PAYSIM20260815000172,2026-08-15 17:12:59,2026-08-15 17:47:30,OK
173,SIM20260815000173,2,44,242,settled,1.40,27.06,40,84.35,2026-08-15 18:27:42,2026-08-15 18:38:42,2026-08-15 18:47:00,498,22.92,32.09,PAYSIM20260815000173,2026-08-15 18:27:42,2026-08-15 18:47:00,OK
174,SIM20260815000174,14,31,168,settled,1.10,48.50,60,96.87,2026-08-15 18:06:24,2026-08-15 18:08:24,2026-08-15 18:18:54,630,29.02,31.92,PAYSIM20260815000174,2026-08-15 18:06:24,2026-08-15 18:18:54,OK
175,SIM20260815000175,20,31,170,settled,1.10,60.00,60,92.63,2026-08-15 15:07:33,2026-08-15 15:28:33,2026-08-15 18:30:58,10945,19.58,21.54,PAYSIM20260815000175,2026-08-15 15:07:33,2026-08-15 18:30:58,OK
176,SIM20260815000176,2,40,217,settled,1.50,28.76,60,98.55,2026-08-15 19:19:48,2026-08-15 19:24:48,2026-08-16 01:54:53,23405,41.87,62.81,PAYSIM20260815000176,2026-08-15 19:19:48,2026-08-16 01:54:53,OK
177,SIM20260815000177,15,65,357,settled,1.50,30.89,50,89.53,2026-08-15 13:48:34,2026-08-15 14:04:34,2026-08-15 14:15:11,637,29.32,43.98,PAYSIM20260815000177,2026-08-15 13:48:34,2026-08-15 14:15:11,OK
178,SIM20260815000178,7,31,167,pending_payment,1.10,25.16,40,93.11,2026-08-15 08:37:32,2026-08-15 08:40:32,2026-08-15 08:50:22,590,27.18,29.90,,2026-08-15 08:37:32,2026-08-15 08:50:22,OK
179,SIM20260815000179,12,26,140,pending_payment,1.10,19.22,70,92.86,2026-08-15 13:17:28,2026-08-15 13:22:28,2026-08-15 13:41:08,1120,51.55,56.71,,2026-08-15 13:17:28,2026-08-15 13:41:08,OK
180,SIM20260815000180,18,13,61,settled,1.50,40.18,40,93.70,2026-08-15 15:12:18,2026-08-15 15:35:18,2026-08-15 15:43:03,465,21.41,32.12,PAYSIM20260815000180,2026-08-15 15:12:18,2026-08-15 15:43:03,OK
181,SIM20260815000181,5,5,25,settled,1.40,22.22,80,92.11,2026-08-15 14:14:52,2026-08-15 14:27:52,2026-08-15 14:58:15,1823,55.91,78.27,PAYSIM20260815000181,2026-08-15 14:14:52,2026-08-15 14:58:15,OK
182,SIM20260815000182,11,58,319,pending_payment,1.30,23.28,50,88.77,2026-08-15 22:06:52,2026-08-15 22:24:52,2026-08-15 22:42:39,1067,32.75,42.58,,2026-08-15 22:06:52,2026-08-15 22:42:39,OK
183,SIM20260815000183,4,53,294,settled,1.30,15.99,60,93.60,2026-08-15 14:49:35,2026-08-15 14:53:35,2026-08-15 15:10:27,1012,46.57,60.54,PAYSIM20260815000183,2026-08-15 14:49:35,2026-08-15 15:10:27,OK
184,SIM20260815000184,3,1,1,settled,1.20,34.95,80,97.17,2026-08-15 08:13:49,2026-08-15 08:31:49,2026-08-15 08:58:52,1623,49.78,59.74,PAYSIM20260815000184,2026-08-15 08:13:49,2026-08-15 08:58:52,OK
185,SIM20260815000185,3,8,38,settled,1.60,39.90,50,86.08,2026-08-15 10:30:40,2026-08-15 10:39:40,2026-08-15 14:14:47,12907,23.09,36.94,PAYSIM20260815000185,2026-08-15 10:30:40,2026-08-15 14:14:47,OK
186,SIM20260815000186,13,15,77,settled,1.20,39.31,50,91.54,2026-08-15 07:07:14,2026-08-15 07:11:14,2026-08-15 11:14:35,14601,26.12,31.34,PAYSIM20260815000186,2026-08-15 07:07:14,2026-08-15 11:14:35,OK
187,SIM20260815000187,14,37,200,settled,1.20,27.03,70,91.65,2026-08-15 10:37:07,2026-08-15 10:54:07,2026-08-15 17:55:30,25283,45.23,54.28,PAYSIM20260815000187,2026-08-15 10:37:07,2026-08-15 17:55:30,OK
188,SIM20260815000188,9,51,280,reserved,1.10,,,,2026-08-15 18:27:54,,,0,0.00,0.00,,2026-08-15 18:27:54,2026-08-15 18:27:54,OK
189,SIM20260815000189,15,48,266,settled,1.30,40.38,50,92.12,2026-08-15 22:43:54,2026-08-15 22:57:54,2026-08-15 23:07:16,562,25.87,33.63,PAYSIM20260815000189,2026-08-15 22:43:54,2026-08-15 23:07:16,OK
190,SIM20260815000190,21,52,284,settled,1.20,39.25,50,87.74,2026-08-15 17:49:53,2026-08-15 18:07:53,2026-08-15 18:21:03,790,24.25,29.10,PAYSIM20260815000190,2026-08-15 17:49:53,2026-08-15 18:21:03,OK
191,SIM20260815000191,7,19,98,pending_payment,1.20,46.75,40,91.93,2026-08-15 15:47:53,2026-08-15 16:03:53,2026-08-15 16:10:25,392,18.07,21.68,,2026-08-15 15:47:53,2026-08-15 16:10:25,OK
192,SIM20260815000192,1,25,129,reserved,1.50,,,,2026-08-15 13:00:39,,,0,0.00,0.00,,2026-08-15 13:00:39,2026-08-15 13:00:39,OK
193,SIM20260815000193,9,58,318,settled,1.30,40.71,80,98.18,2026-08-15 00:10:58,2026-08-15 00:13:58,2026-08-15 07:22:21,25703,45.98,59.77,PAYSIM20260815000193,2026-08-15 00:10:58,2026-08-15 07:22:21,OK
194,SIM20260815000194,9,25,129,settled,1.50,8.59,50,83.08,2026-08-15 12:48:07,2026-08-15 12:51:07,2026-08-15 13:11:21,1214,37.25,55.88,PAYSIM20260815000194,2026-08-15 12:48:07,2026-08-15 13:11:21,OK
195,SIM20260815000195,17,67,369,settled,1.20,33.49,70,92.62,2026-08-15 13:44:46,2026-08-15 13:47:46,2026-08-15 20:13:23,23137,41.39,49.67,PAYSIM20260815000195,2026-08-15 13:44:46,2026-08-15 20:13:23,OK
196,SIM20260815000196,3,16,83,settled,1.40,35.55,60,95.38,2026-08-15 12:32:52,2026-08-15 12:40:52,2026-08-15 18:15:20,20068,35.90,50.26,PAYSIM20260815000196,2026-08-15 12:32:52,2026-08-15 18:15:20,OK
197,SIM20260815000197,4,5,24,pending_payment,1.40,41.69,40,96.93,2026-08-15 17:58:19,2026-08-15 18:05:19,2026-08-15 21:31:13,12354,22.10,30.94,,2026-08-15 17:58:19,2026-08-15 21:31:13,OK
198,SIM20260815000198,10,42,231,settled,1.20,40.13,70,92.86,2026-08-15 08:14:41,2026-08-15 08:39:41,2026-08-15 08:53:03,802,36.91,44.29,PAYSIM20260815000198,2026-08-15 08:14:41,2026-08-15 08:53:03,OK
199,SIM20260815000199,5,56,307,settled,1.10,35.47,40,95.30,2026-08-15 16:08:29,2026-08-15 16:18:29,2026-08-15 20:01:26,13377,23.93,26.32,PAYSIM20260815000199,2026-08-15 16:08:29,2026-08-15 20:01:26,OK
200,SIM20260815000200,13,5,22,settled,1.40,34.73,70,87.55,2026-08-15 10:40:56,2026-08-15 10:56:56,2026-08-15 16:41:22,20666,36.97,51.76,PAYSIM20260815000200,2026-08-15 10:40:56,2026-08-15 16:41:22,OK
201,SIM20260815000201,5,65,358,pending_payment,1.50,21.50,80,92.11,2026-08-15 12:59:12,2026-08-15 13:04:12,2026-08-15 13:34:54,1842,56.49,84.74,,2026-08-15 12:59:12,2026-08-15 13:34:54,OK
202,SIM20260815000202,6,20,103,settled,1.10,53.43,60,91.26,2026-08-15 00:26:39,2026-08-15 00:29:39,2026-08-15 00:41:59,740,22.70,24.97,PAYSIM20260815000202,2026-08-15 00:26:39,2026-08-15 00:41:59,OK
203,SIM20260815000203,6,32,173,settled,1.20,5.00,40,89.42,2026-08-15 16:51:01,2026-08-15 17:11:01,2026-08-15 17:23:15,734,33.77,40.52,PAYSIM20260815000203,2026-08-15 16:51:01,2026-08-15 17:23:15,OK
204,SIM20260815000204,16,44,242,settled,1.40,29.13,70,100.00,2026-08-15 09:07:36,2026-08-15 09:28:36,2026-08-15 09:46:34,1078,-49.61,-69.45,,2026-08-15 09:07:36,2026-08-15 09:46:34,NEG_KWH
205,SIM20260815000205,17,18,93,cancelled,1.30,,,,2026-08-15 16:42:31,,,0,0.00,0.00,,2026-08-15 16:42:31,2026-08-15 16:42:31,OK
206,SIM20260815000206,16,12,57,settled,1.30,30.25,60,90.90,2026-08-15 12:10:45,2026-08-15 12:18:45,2026-08-15 12:31:56,791,36.39,47.31,PAYSIM20260815000206,2026-08-15 12:10:45,2026-08-15 12:31:56,OK
207,SIM20260815000207,1,15,74,settled,1.20,6.07,60,85.67,2026-08-15 15:36:13,2026-08-15 15:50:13,2026-08-15 23:15:11,26698,47.76,57.31,PAYSIM20260815000207,2026-08-15 15:36:13,2026-08-15 23:15:11,OK
208,SIM20260815000208,8,35,189,settled,1.50,36.92,80,97.12,2026-08-15 13:39:36,2026-08-15 13:51:36,2026-08-15 14:09:02,1046,48.16,72.24,PAYSIM20260815000208,2026-08-15 13:39:36,2026-08-15 14:09:02,OK
209,SIM20260815000209,13,10,48,pending_payment,1.50,22.80,70,91.48,2026-08-15 10:47:04,2026-08-15 10:57:04,2026-08-15 18:25:01,26877,48.08,72.12,,2026-08-15 10:47:04,2026-08-15 18:25:01,OK
210,SIM20260815000210,21,40,219,settled,1.50,16.18,70,95.37,2026-08-15 23:02:19,2026-08-15 23:25:19,2026-08-15 23:45:24,1205,55.43,83.15,PAYSIM20260815000210,2026-08-15 23:02:19,2026-08-15 23:45:24,OK
211,SIM20260815000211,19,1,4,settled,1.20,30.78,80,86.21,2026-08-15 21:11:09,2026-08-15 21:36:09,2026-08-16 04:29:15,24786,44.34,53.21,PAYSIM20260815000211,2026-08-15 21:11:09,2026-08-16 04:29:15,OK
212,SIM20260815000212,8,68,371,settled,1.30,38.96,60,94.09,2026-08-15 09:05:13,2026-08-15 09:15:13,2026-08-15 14:23:24,18491,33.08,43.00,PAYSIM20260815000212,2026-08-15 09:05:13,2026-08-15 14:23:24,OK
213,SIM20260815000213,5,3,14,settled,1.30,33.11,50,87.49,2026-08-15 03:19:50,2026-08-15 03:23:50,2026-08-15 07:37:09,15199,27.19,35.35,PAYSIM20260815000213,2026-08-15 03:19:50,2026-08-15 07:37:09,OK
214,SIM20260815000214,3,1,4,pending_payment,1.20,22.45,70,87.77,2026-08-15 18:22:40,2026-08-15 18:26:40,2026-08-16 01:32:37,25557,45.72,54.86,,2026-08-15 18:22:40,2026-08-16 01:32:37,OK
215,SIM20260815000215,21,38,209,settled,1.30,29.72,70,87.90,2026-08-15 17:12:54,2026-08-15 17:22:54,2026-08-15 17:45:02,1328,40.73,52.95,PAYSIM20260815000215,2026-08-15 17:12:54,2026-08-15 17:45:02,OK
216,SIM20260815000216,16,51,281,reserved,1.10,,,,2026-08-15 09:57:22,,,0,0.00,0.00,,2026-08-15 09:57:22,2026-08-15 09:57:22,OK
217,SIM20260815000217,5,29,159,settled,1.40,32.15,60,88.77,2026-08-15 12:21:27,2026-08-15 12:42:27,2026-08-15 12:54:45,738,33.97,47.56,PAYSIM20260815000217,2026-08-15 12:21:27,2026-08-15 12:54:45,OK
218,SIM20260815000218,16,21,90153,settled,1.10,45.95,70,95.53,2026-08-15 20:37:02,2026-08-15 20:45:02,2026-08-15 20:57:36,754,34.71,38.18,PAYSIM20260815000218,2026-08-15 20:37:02,2026-08-15 20:57:36,ORPHAN_PILE
219,SIM20260815000219,14,16,84,settled,1.40,34.21,50,87.64,2026-08-15 13:34:20,2026-08-15 13:53:20,2026-08-15 14:03:00,580,26.72,37.41,PAYSIM20260815000219,2026-08-15 13:34:20,2026-08-15 14:03:00,OK
220,SIM20260815000220,12,13,67,settled,1.50,37.24,50,83.53,2026-08-15 19:51:07,2026-08-15 20:11:07,2026-08-15 20:19:30,503,23.15,34.73,PAYSIM20260815000220,2026-08-15 19:51:07,2026-08-15 20:19:30,OK
221,SIM20260815000221,8,2,10,settled,1.60,27.74,50,95.25,2026-08-15 09:55:28,2026-08-15 10:14:28,2026-08-15 10:32:48,1100,33.76,54.02,PAYSIM20260815000221,2026-08-15 09:55:28,2026-08-15 10:32:48,OK
222,SIM20260815000222,18,53,290,settled,1.30,14.48,50,95.44,2026-08-15 14:20:05,2026-08-15 14:29:05,2026-08-15 14:43:45,880,40.48,52.62,PAYSIM20260815000222,2026-08-15 14:20:05,2026-08-15 14:43:45,OK
223,SIM20260815000223,15,58,318,settled,1.30,17.03,70,100.00,2026-08-15 20:16:02,2026-08-15 20:30:02,2026-08-16 05:31:09,32467,58.08,75.50,PAYSIM20260815000223,2026-08-15 20:16:02,2026-08-16 05:31:09,OK
224,SIM20260815000224,9,71,392,pending_payment,1.10,38.76,60,87.03,2026-08-15 20:28:33,2026-08-15 20:51:33,2026-08-15 21:02:02,629,28.96,31.86,,2026-08-15 20:28:33,2026-08-15 21:02:02,OK
225,SIM20260815000225,19,47,259,settled,1.20,37.81,70,100.00,2026-08-15 18:03:41,2026-08-15 18:26:41,2026-08-15 18:50:20,1419,43.53,52.24,PAYSIM20260815000225,2026-08-15 18:03:41,2026-08-15 18:50:20,OK
226,SIM20260815000226,7,15,77,settled,1.20,17.45,40,93.43,2026-08-15 07:37:29,2026-08-15 08:00:29,2026-08-15 07:50:29,16988,30.39,36.47,PAYSIM20260815000226,2026-08-15 07:37:29,2026-08-15 12:43:37,TIME_REVERSED
227,SIM20260815000227,21,72,398,settled,1.20,35.77,60,92.44,2026-08-15 13:38:18,2026-08-15 13:41:18,2026-08-15 13:59:46,1108,34.00,40.80,PAYSIM20260815000227,2026-08-15 13:38:18,2026-08-15 13:59:46,OK
228,SIM20260815000228,12,60,327,settled,1.50,37.43,70,92.93,2026-08-15 16:31:10,2026-08-15 16:37:10,2026-08-15 16:58:16,1266,38.85,58.28,PAYSIM20260815000228,2026-08-15 16:31:10,2026-08-15 16:58:16,OK
229,SIM20260815000229,17,61,338,settled,1.10,34.20,40,94.87,2026-08-15 20:51:17,2026-08-15 20:53:17,2026-08-16 00:39:24,13567,24.27,26.70,PAYSIM20260815000229,2026-08-15 20:51:17,2026-08-16 00:39:24,OK
230,SIM20260815000230,13,3,12,settled,1.30,18.31,70,93.22,2026-08-15 19:53:22,2026-08-15 20:15:22,2026-08-15 20:34:22,1140,52.44,68.17,PAYSIM20260815000230,2026-08-15 19:53:22,2026-08-15 20:34:22,OK
